title,abstract
Cutthroat Capitalism versus Cuddly Socialism: Are Americans More Meritocratic and Efficiency-Seeking than Scandinavians?,"Although costs of trade disruption play a central role in theories of interstate conflict, scholars have had difficulty in constructing appropriate measures of trade wars, and few have explored how states can mitigate the resulting costs, reducing vulnerability to economic coercion. We study these questions in the context of economic sanctions, arguing that each side’s comparative advantage in exports and domestic production capabilities determine its ability to minimize costs while maximizing its power to hurt the adversary. We find support for our hypotheses, using commodity-level trade data. Sanctions are more likely to succeed when sanctioners have a comparative advantage in goods exported to the target, but more likely to fail if the target’s export portfolio is diverse or the target has a comparative advantage in exports. This is particularly true for imposed sanctions. These findings open the black box of sanction costs, improving our understanding of when economic coercion succeeds."
What Future?,"This article explores the emergence of a selfhood organized around the experience of drug addiction in 1930s Britain, taking as its focus the autobiographical writings of the aristocratic “society” drug addict Brenda Dean Paul. It details the various discourses deployed by Dean Paul in her process of self-fashioning, and so builds on recent work demonstrating the agency exercised by addicts in the face of proliferating systems of control constructed in these years by illustrating their simultaneous discursive agency. In addition, the study offers a new perspective on the relationship between class and culture in interwar Britain. In contrast to other accounts that explore how the critique of popular culture offered by upper-class commentators served to reinforce social hierarchies, this article demonstrates how, in other hands, popular culture provided a vehicle for bridging the gulf between classes."
Following in the Footsteps of Trajan: A Note on Traditional Emperorship in Late Fourth-Century Panegyric,"History reveals enemies often ally to confront a common threat. In such competitive coalitions actors must balance the simultaneous risk of distrust of their ally against external danger. We model this interactive relationship and generate several novel outcomes. Intra-alliance rivalry forces allying players to preemptively commit more resources to conflict and to free ride less. Consequently, their likelihood of conflict success increases. However, intra-alliance instability forces weaker players to commit a higher proportion of resources to fighting than do their stronger allies. This outcome runs contrary to Mancur Olson’s classic collective action result that the “small exploit the great.” Furthermore, allies do not demonstrate a uniform preference for bandwagoning or balancing. In general, it is preferable to bandwagon with friends but to balance with enemies. Finally, because rivalry can raise alliance payoffs, actors may rationally seek out risky partnerships with so-called enemies rather than molding more certain alliances with friends."
Cosmopolitanism and International Economic Institutions,"Recent research claims that American public opinion about welfare, long racialized, has become “immigrationized,” or formed on the basis of people’s feelings about immigration. However, the evidence to date is incapable of ruling out two alternative explanations for the immigration-welfare link. Attitudes toward immigrants and welfare recipients may instead be linked because both are shaped by the broadly ethnocentric dimension of generalized social conservatism, an orientation that fosters animosity toward a wide variety of stigmatized out-groups. They may also be correlated because stereotypes about immigrants’ use of welfare are salient in opinions about immigration. This paper scrutinizes the theoretical underpinnings of each competing model and reports on a series of placebo tests, observational studies, and survey experiments designed to assess them. The results of these studies raise doubts about the centrality of immigration attitudes in American public opinion about welfare and bolster the two alternative explanations for the immigration-welfare link."
"Burnham, Popular Science, and Popularization","In the 1980s, Indigenous Aboriginal women in Australia began to agitate against liquor outlets perceived as affecting the remote communities in which they lived, and mobilized in a series of fluid grassroots public demonstrations against alcohol availability. The women supported dry zones, local prohibition, and abstinence and were opposed to reforms designed to improve drinking places and promote “social” drinking. In these and many other ways, Aboriginal women’s activism and ideology resembled that of the Woman’s Christian Temperance Union (WCTU) in Australia decades earlier, despite there being no direct influence from the WCTU. This article explores the commonalities in the tactics and strategies deployed by these “old” and “new” temperance movements and argues that for Aboriginal women, their dissent necessitated a complex negotiation around the social and cultural norms of their society."
"Protesting “a Bigger and Better Birth of a Nation”: Lost Causism and Black Resistance to David O. Selznick’s Gone with the Wind, 1936–1940","A recently rediscovered record from late medieval England shines light on the discomfort which arose from the expansion of royal bureaucracy to promote and maintain regional aquatic infrastructure. The record contains the proceedings of a 1396 inquest made by a commission of sewers to investigate claims of clogged drainage canals and consequent flooding of farmland. For the late medieval Sussex landowners named in the record, the commission purportedly represented an unwanted incursion, a violation of traditional rights and obligations. In contrast, for the government agents conducting the inquest, the encounter with local interests raised important questions about authority, precedent, and the limits of supposed tradition. Today, read through the lens of environmental history, this conflict underscores that the written records of medieval Europe, long a source of qualitative data, provide a unique vantage point from which to observe the symbiotic relationship between human culture—in this case law, tradition, agriculture, and infrastructure, and natural contexts."
"Propaganda, Alternative Media, and Accountability in Fragile Democracies","We test whether emphasizing foreign aid’s ability to advance donor national interests increases public support for aid. We compare appeals to the national interest with other approaches, including highlighting aid’s ability to help developing countries. Tests involved a nationally representative, randomized survey experiment in which the treatments were vignettes about a major real aid project. Central among our findings were asymmetric treatment effects. It was easier to reduce the view that too much aid is given than to increase the belief that too little is given. Only appeals to the national interest were reliably able to do the latter. The efficacy of the different treatments varied depending on participant ideology, although in unexpected ways."
Democracy Does Cause Growth,"We provide evidence that democracy has a positive effect on GDP per capita. Our dynamic panel strategy controls for country fixed effects and the rich dynamics of GDP, which otherwise confound the effect of democracy. To reduce measurement error, we introduce a new indicator of democracy that consolidates previous measures. Our baseline results show that democratizations increase GDP per capita by about 20 percent in the long run. We find similar effects using a propensity score reweighting strategy as well as an instrumental-variables strategy using regional waves of democratization. The effects are similar across different levels of development and appear to be driven by greater investments in capital, schooling, and health."
"Red Crescents: Race, Genetics, and Sickle Cell Disease in the Middle East","Historical accounts of sickle cell disease tend to emphasize either its theoretical role in catalyzing the field of medical genetics or its clinical and social significance in representing the health-care disparities experienced by African Americans. This essay bridges these narratives by focusing on the discovery of sickle cells in marginalized Arabic-speaking communities of Yemen and Turkey in the 1950s. As in North America, sickle cell research in the Middle East unfolded along the social fractures of race. The essay analyzes how British, Turkish, and Arab geneticists attempted to create evolutionary hypotheses that reconciled historical and sociological boundaries between white and African, Arab and Turk. As the parameters of Turkish and Arab nationalism shifted in the Cold War–era Middle East, so did the favored explanatory narratives for the presence of sickle cells in different communities, which assigned different degrees of importance to African ancestry, socially enforced endogamy, and evolutionary adaptations to malaria."
Biopolitics in the Time of Coronavirus,"We argue that most survey measures of partisanship are misclassifying many respondents as nonpartisans. Common wordings, especially those in major cross-national surveys, violate well-established best practices in questionnaire design by reading aloud a nonpartisanship option. This is akin, we show, to the taboo of inviting no-opinion responses. Consequently, most wordings produce high rates of false negatives, meaning respondents with partisan leanings who nonetheless choose the nonpartisan response. Our analysis of experimental and observational data from four countries (Brazil, Mexico, Russia, United States) shows that nearly a quarter of respondents are false negatives when read an easy nonpartisan opt out. More importantly, we demonstrate, using item response theory and other measurement checks, that wordings that remedy this problem by not inviting nonpartisan responses have greater measurement validity. Our findings show that scholars are underestimating the prevalence of partisanship and that harbors for false negatives can exist in unexpected forms."
"Neetu Khanna, The Visceral Logics of Decolonization","Scholars have argued that leaders pay domestic audience costs for backing down from a prior position. We challenge this argument theoretically and methodologically. We argue that scholars have erred by measuring “costs” exclusively through disapproval of a leader’s handling of the situation when general job approval more accurately reflects audience cost theory. This distinction matters because Americans often have strong existing opinions of the president, such that situational disapproval does not damage general approval. We also argue that the use of hypothetical leaders compounds this problem. We test these assertions using two experiments. Our primary design examines approval for both a hypothetical president, as is common in the literature, and the then-sitting president, President Obama. Our secondary design allows us to alter the president’s partisanship. The results strongly support our theory, suggesting scholars have missed an important piece of the puzzle by focusing on situational approval for hypothetical leaders."
Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,"The United States often applies its laws to conduct or persons in foreign countries. How do these countries respond to US extraterritorial pressure? This study examines a central case of extraterritoriality: the protection of US troops from criminal justice in troop-hosting countries. I argue that greater security dependence on the United States brings hosts to comply with US pressure—when such compliance receives limited public attention. This argument is tested through a microlevel analysis of host countries’ treatment of US personnel who committed criminal offenses during the Cold War (1954–70). The results suggest that in countries dependent on US-provided security, American troops were less likely to face trial. Yet if troops indeed stood trial, the host’s dependence on the United States did not bias verdicts or sentences, since those were public. The data also show that the involvement of US troops in crime was far greater than previously known."
"I. A. Richards and Raymond Williams: Reading Poetry, Reading Society","How do people evaluate fairness of redistributive policies when redistribution is considered multidimensional? We estimate the effect of distributive policies on the top- and bottom-income groups, as well as the effects of general wealth, social mobility, and origin of wealth on people’s perceived fairness of the policies. Findings reveal that policies that encourage upward social mobility and an increase in general wealth and reward effort and upward mobility are seen as fair. Yet, what is seen as fair or unfair differs substantially across party and income groups. Policies that promote an increase of the status of the wealthiest, and policies that do not change or deteriorate the status of the poorest, generate different fairness perceptions. But there is room for agreement, as policies that make the poorest wealthier, while keeping the status of the wealthiest, are seen as fair by both Democrats and Republicans and among high- and low-income individuals."
Introduction,"Commentators have observed a “discourse of derision” in news coverage of the US education system, but the contours of this discourse are not well understood. This article pairs quantitative content analysis with qualitative framing analysis to sharpen the conceptual and empirical focus of the discourse of derision as an object of study. We theorize four components of this discourse—tone, assessments of quality, teacher voice, and criticism of teachers—and analyze them in a representative sample (n = 602) of broadcast television evening news stories from 1990 to 2015. Our findings reveal that the discourse of derision is a common but not overwhelming feature of television news, occurring primarily through negativity in tone and assessments of quality."
At What Cost? Reexamining Audience Costs in Realistic Settings,"This article examines Berlin’s ascendance to the status of a global city and in particular the tethering of this discourse to the city’s attraction for institutions of world literature. Drawing on fieldwork between 2011 and 2017, it offers a new, critical vantage on the multiple trajectories that migrants follow into and through Berlin, as well as how these paths collide. Training ethnographic attention on one important site in which these crossings occur—a literary workshop in a gentrified borough of the former East—reveals long-standing assumptions about the social lives of texts and urban relationships, in which ephemeral forms are understood to be degraded or weak. Mobilizing instead a poetic language of prosody allows us to see how different kinds of circulations are stitched together in the making of everyday life."
Religious Invocations on Umayyad Lead Seals: Evidence of an Emergent Islamic Lexicon,"This paper is based on a 16-year-long ethnography of mass grave exhumations in contemporary Spain and deals with the tortuous, painful, much-disputed, and incomplete unmaking of a concrete and massive militaristic inscription of Spain: that related to its last internal war (1936–1939) and subsequent dictatorship (1939–1975). To understand this process and its historical roots, the paper first dissects the formation of a “funerary apartheid” in the country since the end of the war. Second, it analyzes the impact on the social fabric of the mass grave exhumations of Republican civilians that started in the year 2000. Third, it traces how these disinterments have intersected with Spain’s most prominent Francoist stronghold, the Valley of the Fallen, and threaten the dictator’s burial place. Finally, it discusses the parallel dismantling of the dictatorship’s official statuary that once presided over prominent public spaces in many cities and some military quarters. It argues that rolling back militarization by dismantling war-derived cartographies of death, challenging military burial arrangements, or degrading statues of generals necessarily involves a certain level of remilitarizing by other means. I call this mirroring and deeply embodied memorial backfiring “phantom militarism.”"
"Medical Cultures, Therapeutic Properties, and Laws in Global History","The Salvation Army has been an advocate of temperance since it was founded in 1865 and has been committed to total abstinence from intoxicating liquor since 1877. In the 1890s it was described as “a universal Anti-Drink Army.” However, it has been largely absent from most histories of the temperance movement in Britain. This article analyzes the historical development of The Salvation Army’s commitment to total abstinence, which grew out of the beliefs of its founders, William and Catherine Booth. Drawing on the Booths’ correspondence from the 1850s, the article will explore their differing stances on alcohol and will examine how Catherine’s views in particular came to be adopted by The Salvation Army, marked by a condemnation of moderate drinkers, fierce attacks on the drink trade, and a commitment to teetotalism as an essential part of Christian belief. The commitment to total abstinence led The Salvation Army to purchase several public houses for use as “temperance hotels” and to manufacture an alcohol-free “Booth’s Beer.” The article will look at these and other fronts opened by The Salvation Army in their “war on drink.”"
Facing US Extraterritorial Pressure: American Troops in Foreign Courts during the Cold War,"Nizan Shaked traces the interventions of Sonia Boyce's work in received categories of artistic practice, considering how these interventions suggest means of classification beyond media, artistic intention and identity."
"21 July 1773: Disputation, Poetry, Slavery",This article uses Tocqueville’s analysis of the religious impulse in the human soul to suggest one contributing factor to the rise of Far Right nationalism in America today. Many of those who find themselves attracted to the so-called Alt Right claim to be motivated by the desire for a commitment to a transcendent and morally demanding community but for various reasons are not satisfied by the more obviously religious alternative. I support this suggestion with selected engagement with self-described Alt Right authors.
"“The Hired Enemies of This Population”: Black New York, the NYPD, and the Fundamental Anti-Blackness of American Criminal Punishment","We examine public attitudes concerning a possible investigation by the International Criminal Court (ICC). We hypothesize that citizens tend to display lower levels of support for investigations in their own country than hypothetical ones abroad. We further argue that this decrease in support is moderated by a citizen’s “proximity” to the investigation. Both perpetrators and victims of alleged crimes can be hesitant about legal interventions, with the former fearing prosecution and the latter fearing the loss of a fragile peace. We use a survey experiment about the ICC in Kyrgyzstan that randomly assigned respondents to a control group, asked about foreign investigations, and a treatment group, asked about an investigation into recent local violence. Treatment lowered otherwise relatively high approval for investigations. This effect was strongest in regions most proximate to the violence, especially among coethnics of victims. Our findings help explain why support for international law can vary widely across subnational constituencies."
Introduction: Literature and Migration,"AbstractThis article explores the conflicts between people and Atta leafcutter ants over the meaning of anthropogenic deforestation in nineteenth-century Brazil. As human agricultural settlement advanced, ants followed in its wake, harvesting leaves, flowers, fruits, and other plant parts from crops to supply their underground fungus gardens. In so doing, the ants, as semiotic selves, interpreted what humans had done and acted accordingly, producing historically consequential environmental change in the process. An examination of primary sources such as legislation, travel journals, agricultural manuals, government administrative documentation, and newspapers for human-ant conversations demonstrates how interspecies sense making has fueled social innovations and rearrangements, shaping technical developments, legal-administrative practices, parliamentary discussions, and even local electoral arenas. By taking written documents as surviving structures of embodied, more-than-symbolic conversations, this analysis both takes its cue from, and helps substantiate, what Ewa Domanska has termed a “multispecies co-authorship” approach to human-animal relations. It argues that such a theoretical-methodological stance helps environmental historians account for nonhuman agency by allowing the exploration of animals’ truly creative, rather than merely resistive, behavior."
How Fair Is It? An Experimental Study of Perceived Fairness of Distributive Policies,"AbstractThe late twentieth-century American South hosted a thriving lakefront development industry. The arrival of the invasive aquatic plant hydrilla in reservoirs across the region during the 1970s threatened this Sunbelt prosperity. Unwilling to watch their investments become choked by a mat of floating vegetation, Texas developers pushed the state to introduce the white amur, an exotic and voracious Manchurian fish to control hydrilla. The resulting hearings and scientific studies, however, did as much to perpetuate uncertainty as to provide consensus. This failure of expertise opened space for developers to convince the legislature to back their interests. Doubt became the means by which they justified the use of biological control to protect their investments. Drawing on the work of Ulrich Beck and Rachel Carson, this account of hydrilla and the white amur reveals the pervasiveness of risk, the flexibility of biological control, and the power of development imperatives in the state-level management of a globalized reservoir."
On Cooperationism: An End to the Economic Plague,"Marx’s vision of unalienated production is often thought to be subject to decisive objections. This article argues that these objections rely on a misinterpretation of Marx’s position. It provides a new interpretation of Marx’s vision of unalienated production. Unlike another well-known account, it suggests that unalienated production involves realizing oneself through providing others with the goods and services they need for their self-realization. It argues that this view is appealing and that it offers a more successful response to objections than previous interpretations. In doing so, it hopes to put Marx’s concern with alienation and nonalienation back on the table."
Genres of Desire: The Erotic in Deobandī Islam,"I argue for the importance of considering author, director, and producer Michael Crichton (1942–2008) as a critic and student of Cold War cultures of expertise. Though best known for his blockbuster fiction, he shared a sensibility with academics in North America and the United Kingdom who were concerned with scientists’ unchecked authority. These scholars created a new field that would later become known as Science and Technology Studies or STS. Like his contemporaries in STS, and often in anticipation of them, Crichton’s novels relied on a blend of history, sociology, and anthropology to lift back the curtain to reveal the specialized worlds in which scientists worked, and to devote specific attention to the practices, instruments, and values that animated their knowledge-production enterprise. In doing so, his fiction both popularized STS and shaped concerns and fears about the future of science and technology. The “speculative present” is useful for making visible the ironies exploited by Crichton, including his own engagement with ideas about speculation as both a form of conjecture and a form of prospecting value. Inspired by Donna Haraway’s early work on the cyborg, the speculative present helps to pry open forms of world making obscured by adherence to binaries of fact and fiction, nature and culture, with the goal of cultivating a broader array of visions about emerging science and technology."
The “Discourse of Derision” in News Coverage of Education: A Mixed Methods Analysis of an Emerging Frame,"On May 25, 2020, Derek Chauvin, a Minneapolis police officer, murdered George Perry Floyd Jr., and protests erupted in cities and towns across the country. The public health threat of anti-Black police violence in the wake of the pandemic and, more directly, Floyd’s murder led many to describe “twin pandemics” of COVID-19 and racism, a framing that circulated widely. As the analysis emerging from the Black Lives Matter movement has made clear, these are not separate threats: the disproportionately high morbidity and mortality rates in communities of color clearly manifest the structural racism that is, in turn, foundational for public health disasters. It is not surprising that women-of-color feminism has laid the groundwork for an analysis emerging from a movement inaugurated by three Black women. Our essay builds on that work to explore an emerging vocabulary these insights have generated: the adoption of phrases such as “systemic racism” and “white supremacy” as the lingua franca of mainstream media, which has gone largely unremarked, as well as the Merriam-Webster Dictionary’s redefinition of “racism.” We argue for the importance of a changing vocabulary that at once registers and facilitates efforts to address structural racism and the violence it perpetuates."
“Better to Die by Them than for Them”: Carl Schmitt Reads “Benito Cereno”,"Scholarship has largely ignored A Mirror for Magistrates (1559), and specifically its prose frame, because of the shamelessly unrealistic composition process it depicts. According to these prose pieces, the Mirror’s authors pretend to be fifteenth-century figures whose complaints they then record in the space of twenty-four hours. Passing over the Mirror’s fictionalized origins, however, obscures how its frame narrative transforms the act of writing historical verse tragedies into a performative, and problematically avant-garde, experience for the Mirror’s writers and readers. The Mirror’s prose frame enables its contributors to turn historical play-acting into an innovative methodology for experiencing the past in the present. The dramatized complaint poems require the Mirror’s authors to take on the stories, personalities, voices, and (imaginatively) mutilated bodies of past people; therefore, the prose frame invents a performative model of history, in which the past can be made emotionally and physically present. Changes in the Mirror’s second edition (1563) evidence a discomfort with and fear of the very encounters with history that this methodology enables. This affective reaction leads the Mirror authors to abandon a form of performative history that the following generation of English writers and playwrights deliberately seek out. [M.L.]"
“With much labour out of scattered papers”: The Caroline Reprints of Thomas Heywood’s 1 and 2 If You Know Not Me You Know Nobody,"This essay examines public artworks by Jari “WERC” Alvarez and Geraldine “Gera” Lozano in San Diego, California, and El Paso, Texas. It theorizes “bricozaje,” a concept that combines the terms “bricolage” and “mestizaje,” to argue that the artists enact a reparative relationship to the works’ sites through their use of imagery. The essay first looks at Alvarez’s and Lozano’s sketchbooks to trace bricozaje’s valences as a material practice and critique of bricolage. It proceeds to examine bricozaje as a collaborative practice through the creation of La Entrada (2009), a mural project in San Diego. It then contextualizes the public art project Bright Women (2011) in relation to representations of the US-Mexico border, and concludes by articulating how bricozaje acts as a formal strategy through Lozano’s engagement with gendered iconography."
The Prosody of Social Ties: Poetry and Fleeting Moments in Global Berlin,"During the Second World War, the Graphics Division of the Office of War Information played a crucial role in the development of visual propaganda in American culture. Revisiting this period and in particular the poster art of Ben Shahn, this article explores his work in the larger context of searching for a democratic propaganda vis-à-vis totalitarian regimes in Europe and Asia. Shahn included references to mass media, repurposed photographs, and explored depictions of violence, for example, in a series called The Nature of the Enemy. His work at the Graphics Division, produced in close collaboration with other artists, thus reflected on the challenges of finding appropriate new forms of pictorialism for the horrific narratives of atrocities coming out of Europe. I argue that it introduced modernist elements of reflexivity that made his posters sophisticated, but also challenging and controversial. Ultimately, I contend that these war posters reflect a struggle to create a visual rhetoric that negotiates the domestic and international implications of warfare, while aiming to project an inclusive, universalist vision of humanity."
Stare Decisis—Rhetoric and Reality in the Supreme Court,"African American interest and presence in Australia during the Pacific War was a significant if largely forgotten aspect of a conflict in which racial and colonial issues loomed large. Linking domestic and international manifestations of white supremacy, Black leaders compared Australian racism to segregationist practices in the American South and elsewhere. Arguing that the White Australia Policy contradicted the democratic principles for which the United States and its allies claimed to be fighting, they condemned Australia as a “bulwark of white supremacy.” Yet, the African American critique of White Australia was marked by contradictions, as Black Americans betrayed an underlying acceptance of many of the civilizationist assumptions embedded in European colonialism—including in Britain’s White dominions. By examining this neglected aspect of the twentieth-century transnational struggle against racism and colonialism and exploring the complex intersection of race, nationality, and class that shaped the struggle, this article develops our understandings of the emerging contest against white supremacy that was provoked by global war and the rising tide of anticolonialism that transformed the postwar world."
"Unburials, Generals, and Phantom Militarism: Engaging with the Spanish Civil War Legacy","Using newly uncovered archival sources, this essay traces the meteoric rise and fall of the peculiar interdisciplinary German scientific journal Physis, founded by the physicist Pascual Jordan and the biologist Adolf Meyer-Abich in 1941. Launched when victory for Nazi Germany seemed certain, Physis was intended by Jordan and Meyer-Abich to be a premier international journal for all sciences suitable for the new “German-led Europe” forged by conquest. Yet the journal was simultaneously a vehicle for institutionalizing Jordan’s remarkably prescient vision of the future of the scientific enterprise in Hitler’s state—a vision nearly identical to what is now termed “big science,” yet suitably “Nazified” for wartime Germany. Behind the scenes, Physis was accompanied by a campaign of intrigue, through which Jordan and Meyer-Abich hoped to find a patron for the journal and big science among the various power centers of the Nazi state. These efforts failed, yet they nevertheless demonstrate that big science is not inherently democratic."
“The Fatal Gaze of This Moral Basilisk”: The Salvation Army’s War on Drink in Victorian Britain,"Karma and grace are grammars for material and moral being, each offering onto-cosmological justification for the vicissitudes of destiny. Beyond their scriptural renderings, karma and grace are vernacular cosmologies, which in Sri Lanka, are engaged as repertoires of judgment, reckoning, and discernment of causes of fortune and misfortune. This paper ventures to compare and contrast karma and grace. It queries the agonistic intersection between evangelical imperatives towards Christian proselytism and conversion, and nationalistic imperatives to maintain the Buddhist heritage of Sri Lanka. Pentecostal-charismatic Christians extol conversion as discontinuity, which rests upon surrender to grace. Dedicated Buddhists, in contrast, consider one’s life-conditions as righteously inherited through a karmically-governed cosmos, and thus place great value upon religio-moral continuity. In agonistic interchanges between Buddhist nationalists and Christian evangelists in Sri Lanka, we see how karma and grace may be seen as constituting two competing economies of religious belonging."
Sonia Boyce: Reclassifying Classification,"Work on candidate positioning suggests that ambiguous statements help candidates by broadening their appeal and providing leeway to take different positions once in office. While experimental research has explored the electoral effects posited by the first, empirical testing of the second is lacking. As such, we use two original survey experiments (a national sample and a convenience sample) to show that contrary to conventional wisdom, ambiguity may not shield a legislator from the backlash that comes from eventually taking a position with which voters disagree. In addition, we find that a candidate’s rhetorical strategy matters most for social and cultural issues that represent core beliefs and values. In sum, our work makes important advances in the study of the longer-term effects of campaign rhetoric and suggests that if an issue cannot be avoided, there may be little to gain from attempting to obscure one’s intended position."
Dirk van Delft; Ton van Helvoort. Beelden zonder weerga: De elektronenmicroscoop van Ernst Ruska tot Ben Feringa.,"There are striking differences in inequality and redistribution between the United States and Scandinavia. To study whether there are corresponding differences in social preferences, we conducted a large-scale international social preference experiment where Americans and Norwegians make distributive choices in identical environments. Combining the infrastructure of an international online labor market and that of a leading international data collection agency, we show that Americans and Norwegians differ significantly in fairness views, but not in the importance assigned to efficiency. We also provide causal evidence suggesting that fairness considerations are more fundamental for inequality acceptance than efficiency considerations."
The Alt Right and the Religious Impulse: A Tocquevillian Analysis,"AbstractRachel Carson’s Silent Spring is justly remembered as a landmark in the history of modern environmentalism. It is, however, a more complicated text than cultural memory tends to acknowledge. Blending conservative and traditional elements with more progressive and pioneering ones, Silent Spring is marked by a complexity that extends to its reception and legacy. This article argues that—in a seeming paradox—it was the more conservative elements of Silent Spring that allowed it to be considered a revolutionary book. Carson carefully constructed her argument in ways that facilitated its initial acceptance. But those same decisions made it easier for supporters to de-emphasize its more radical implications, even as they granted it revolutionary status."
Public Reactions to International Legal Institutions: The International Criminal Court in a Developing Democracy,"Immanuel Kant viewed economic interdependence among nations as the catalyst for a cosmopolitan legal order. Some of the most advanced international institutions in existence today facilitate such interdependence. Are bodies such as the European Union, World Trade Organization, and North American Free Trade Agreement the harbingers of Kantian cosmopolitan right? This article contends that the commercial motif in Kant’s thought deserves greater scrutiny than it has so far received, particularly since it has encouraged some to summon Kant’s authority in advocating global economic liberalization, while leading others to attack the cosmopolitan project as a smokescreen for neoliberalism. Maneuvering Kantian cosmopolitanism out of this double bind requires placing renewed emphasis on constitutional states as the building blocks of a cosmopolitan order and paying greater attention to the conditions of legitimacy that supranational institutions must meet in order to claim the cosmopolitan mantle. Cosmopolitanism is not exclusively supranational, and supranational institutions are not necessarily cosmopolitan."
Meaningful Clearings: Human-Ant Negotiated Landscapes in Nineteenth-Century Brazil,This note examines how a traditional model of emperorship found in Pliny’s Panegyricus (Plin. Pan. 22–24) was used in praising fourth-century imperial leadership. It focuses in particular on the notion of the emperor moving on foot. The first section deals with Pacatus’ speech in praise of Theodosius (Pan. Lat. 2.47) and shows how and why “the walking emperor” was revived. The second section contrasts Mamertinus’ speech to Julian (Pan. Lat. 3.29–30) with Ammianus’ account of Constantius II (Amm. Marc. 16.10) in order to highlight the constraints that were attached to the notion of “the walking emperor.”
"Risk, Doubt, and the Biological Control of Southern Waters","We develop a model of electoral accountability with mainstream and alternative media. In addition to regular high- and low-competence types, the incumbent may be an aspiring autocrat who controls the mainstream media and will subvert democracy if retained in office. A truthful alternative media can help voters identify and remove these subversive types while reelecting competent leaders. A malicious alternative media, in contrast, spreads false accusations about the incumbent and demotivates policy effort. If the alternative media is very likely to be malicious and hence is unreliable, voters ignore it and use only the mainstream media to hold regular incumbents accountable, leaving aspiring autocrats to win reelection via propaganda that portrays them as effective policy makers. When the alternative media’s reliability is intermediate, voters heed its warnings about subversive incumbents, but the prospect of being falsely accused demotivates effort by regular incumbents and electoral accountability breaks down."
The Importance of Others: Marx on Unalienated Production,"This article traces the history of concerted black resistance to the film Gone with the Wind, whose popularity I argue was contingent on its expression of white nationalist pro-Confederate, pro-slaveholder Lost Cause mythology. By centering the voices of the resistance, this article offers a corrective to previous scholarship that fails to grasp the resistance’s significance or frames it as merely provoked by the offensive nature of the film’s racist imagery and language. Instead, at the heart of the protest was the danger that the film’s mythology posed to black communities if it became entrenched in white national historical consciousness. Activists were correct about the film’s ideological impact, and their protests wielded real influence, altering the film’s final product to be less overtly racist. However, failing to stop Gone with the Wind, while muting its most racist components, contributed to the film’s incredible popularity and its longevity."
Arunabh Ghosh. Making It Count: Statistics and Statecraft in the Early People’s Republic of China.,"Citizens are, on average, too pessimistic when assessing the trajectory of current crime trends. In this study, we examine whether we can correct this perceptual bias with respect to burglaries. Using a field experiment coupled with a large panel survey (n=4,895), we explore whether a public information campaign can reduce misperceptions about the prevalence of burglaries. Embedding the correct information about burglary rates in a direct mail campaign, we find that it is possible to substantially reduce citizens’ misperceptions. Importantly, the effects are not short-lived: they are detectable several weeks after the mailer was sent, but they are temporary and eventually the perceptual bias reemerges. Our results suggest that if citizens were continually supplied with correct information about crime rates they would be less pessimistic. Reducing bias in citizens’ perception of crime rates might therefore be a matter of adjusting the supply of (dis)information about crime."
The Speculative Present: How Michael Crichton Colonized the Future of Science and Technology,"As the chief litigator for the US government, the solicitor general plays a crucial role in the Supreme Court decision-making process. The justices and solicitor general share a mutually beneficial relationship that is reinforced by the solicitor general’s willingness to provide legal advice when asked. In this article, we examine whether and how this relationship changes when the solicitor general files a formal “confession of error.” Using data on confessions filed between the 1979 and 2014 terms, we find the justices are significantly less likely to support the solicitor general’s position at multiple stages of the Court’s decision-making process if the solicitor general confesses error in light of a policy change. This punishment is harshest when the solicitor general provides advice as an amicus curiae participant, but it is only temporary. These results provide new insight into the scope and limitations of benefits allotted to the Court’s “tenth justice.”"
A Recursive Measure of Voting Power with Partial Decisiveness or Efficacy,"Among presidents’ lesser known legislative powers is urgency authority. Seven Latin American presidents wield it: the constitutional power to impose on lawmakers a short deadline to discuss and vote selected bills. This power is similar to the fast-track authority that Congress grants periodically to the US president. We claim that the key consequence of urgency authority is procedural: urgency prevents amendments during floor consideration. By using fast-track authority, presidents can protect bills and committee agreements, in essence becoming a single-member Rules Committee with the ability to impose closed rules on the floor. A formal model generates hypotheses that we test with original data from Chile between 1998 and 2014. Results confirm that preference overlap between the president and committee chairs drives the use of fast-track authority systematically. Patterns in Chile are reminiscent of restrictive rule usage in the United States."
COVID-19 and the Language of Racism,"What strategies are behind major powers’ decisions to deploy forces abroad? We argue that major powers use noninvasion troop deployments to create, consolidate, and expand their spheres of influence around the world, while at the same time trying to prevent their major power rivals from doing the same. This results in an action-reaction process, in which each additional major power troop placement happens as a strategic response to recent and anticipated placements by others. This theoretical framework leads us to expect temporal and regional clustering in troop deployments by allied and rival major powers. We test our expectations using data on troop deployments and a local structure graph model, a network estimator that allows for modeling each troop placement as a function of other deployments, weighted by ideological similarity. Our results provide evidence for our hypotheses."
